_id,Response,Actors,imdbID,Director,Writer,Awards,Title,Rated,imdbVotes,imdbRating,Type,Genre,Released,Poster,Runtime,Metascore,Language,Country
570728f471a0651740307611,True,"Ray Stevenson, Dominic West, Doug Hutchison, Colin Salmon",tt0450314,Lexi Alexander,"Nick Santora, Art Marcum, Matt Holloway",1 win & 1 nomination.,Punisher: War Zone,R,47123.0,6.0,movie,"Action, Crime, Drama",05 Dec 2008,http://ia.media-imdb.com/images/M/MV5BMTM4OTQyODk0NF5BMl5BanBnXkFtZTcwMzQwNDQwMg@@._V1_SX300.jpg,103.0,30.0,English,"USA, Canada, Germany"
570728f471a0651740307612,True,"Derek Luke, Michael Ealy, Laz Alonso, Omar Benson Miller",tt1046997,Spike Lee,"James McBride (screenplay), James McBride (novel)",2 wins & 9 nominations.,Miracle at St. Anna,R,15447.0,6.0,movie,"Action, Crime, Drama",26 Sep 2008,http://ia.media-imdb.com/images/M/MV5BMTIyNjIwOTI1MF5BMl5BanBnXkFtZTcwMTQ1NTU3MQ@@._V1_SX300.jpg,160.0,37.0,"English, German, Italian","USA, Italy"
570728f471a0651740307613,True,"David Ryall, Ian McElhinney, Harry Treadaway, Tim Robbins",tt0970411,Gil Kenan,"Caroline Thompson (screenplay), Jeanne Duprau (book)",6 nominations.,City of Ember,PG,51549.0,6.5,movie,"Adventure, Family, Fantasy",10 Oct 2008,http://ia.media-imdb.com/images/M/MV5BMTU3MDE4MDU1Nl5BMl5BanBnXkFtZTcwNDM2NDI5MQ@@._V1_SX300.jpg,90.0,58.0,English,USA
570728f471a0651740307614,True,"Elizabeth Berrington, Rudy Blomme, Olivier Bonjour, Mark Donovan",tt0780536,Martin McDonagh,Martin McDonagh,Nominated for 1 Oscar. Another 21 wins & 49 nominations.,In Bruges,R,297995.0,8.0,movie,"Comedy, Crime, Drama",29 Feb 2008,http://ia.media-imdb.com/images/M/MV5BMTY4OTYxODg4MV5BMl5BanBnXkFtZTcwMDcyNzM2MQ@@._V1_SX300.jpg,107.0,67.0,English,"UK, USA"
570728f471a0651740307615,True,"Ben Stein, Lili Asvar, Peter Atkins, Hector Avalos",tt1091617,Nathan Frankowski,"Kevin Miller, Ben Stein",2 wins.,Expelled: No Intelligence Allowed,PG,11123.0,3.7,movie,Documentary,18 Apr 2008,http://ia.media-imdb.com/images/M/MV5BMTY0ODIzMDAxOV5BMl5BanBnXkFtZTcwMTc0MDk2MQ@@._V1_SX300.jpg,90.0,20.0,English,USA
570728f471a0651740307616,True,"Eva Longoria, Paul Rudd, Lake Bell, Jason Biggs",tt0785007,Jeff Lowell,Jeff Lowell,,Over Her Dead Body,PG-13,20903.0,5.2,movie,"Comedy, Fantasy, Romance",01 Feb 2008,http://ia.media-imdb.com/images/M/MV5BMTI3NTgyNjg3NV5BMl5BanBnXkFtZTcwMzg2MzU1MQ@@._V1_SX300.jpg,95.0,30.0,English,USA
570728f471a0651740307617,True,"Alfred Molina, Elizabeth Peña, Freddy Rodríguez, Luis Guzmán",tt1151915,Alfredo Rodriguez de Villa,"Alison Swan (screenplay), Rick Najera (screenplay), Robert Teitel (story), Rene M. Rigal (story)",1 win & 4 nominations.,Nothing Like the Holidays,PG-13,3005.0,6.2,movie,"Comedy, Drama, Romance",12 Dec 2008,http://ia.media-imdb.com/images/M/MV5BMjAzMzE3NTQxOV5BMl5BanBnXkFtZTcwMzk1OTI5MQ@@._V1_SX300.jpg,98.0,50.0,English,USA
570728f471a0651740307618,True,"Trace Adkins, Brandon Alter, Chriss Anglin, Geoffrey Arend",tt1190617,David Zucker,"David Zucker, Myrna Sokoloff, Lewis Friedman",,An American Carol,PG-13,8495.0,4.3,movie,"Comedy, Fantasy",03 Oct 2008,http://ia.media-imdb.com/images/M/MV5BMTkzNjE3NzY4OV5BMl5BanBnXkFtZTcwMDY4ODUwMg@@._V1_SX300.jpg,83.0,20.0,English,USA
570728f471a0651740307619,True,"Steve Zahn, Allen Covert, Jonah Hill, Kevin Heffernan",tt0489282,Fred Wolf,"Peter Gaulke, Fred Wolf",,Strange Wilderness,R,18297.0,5.3,movie,"Adventure, Comedy",01 Feb 2008,http://ia.media-imdb.com/images/M/MV5BMTI1MTI1OTUxNl5BMl5BanBnXkFtZTcwMDQzMjU1MQ@@._V1_SX300.jpg,87.0,12.0,English,USA
570728f471a065174030761a,True,"Matthew Goode, Thomas Morrison, David Barrass, Anna Madeley",tt0412536,Julian Jarrold,"Andrew Davies, Jeremy Brock, Evelyn Waugh (novel)",10 nominations.,Brideshead Revisited,PG-13,9767.0,6.7,movie,"Drama, Romance",15 Aug 2008,http://ia.media-imdb.com/images/M/MV5BMTQ4MTU5MjAyN15BMl5BanBnXkFtZTcwOTcxMzE3MQ@@._V1_SX300.jpg,133.0,64.0,"English, Italian, Arabic, Latin, French","UK, Italy, Morocco"
570728f471a065174030761b,True,"Rainn Wilson, Christina Applegate, Teddy Geiger, Josh Gad",tt1031969,Peter Cattaneo,"Maya Forbes (screenplay), Wallace Wolodarsky (screenplay), Ryan Jaffe (story)",,The Rocker,PG-13,31853.0,6.2,movie,"Comedy, Music",20 Aug 2008,http://ia.media-imdb.com/images/M/MV5BMTYyMTgzMTQ0MF5BMl5BanBnXkFtZTcwNTE3OTU3MQ@@._V1_SX300.jpg,102.0,53.0,English,USA
570728f471a065174030761c,True,"Gerard Butler, Tom Wilkinson, Thandie Newton, Mark Strong",tt1032755,Guy Ritchie,Guy Ritchie,1 win & 5 nominations.,RocknRolla,R,189428.0,7.3,movie,"Action, Crime, Thriller",31 Oct 2008,http://ia.media-imdb.com/images/M/MV5BMTQ0NTk5Mzk2OV5BMl5BanBnXkFtZTcwMDE3NTE4MQ@@._V1_SX300.jpg,114.0,53.0,"English, Russian","UK, USA, France"
570728f471a065174030761d,True,"Mick Jagger, Keith Richards, Charlie Watts, Ronnie Wood",tt0893382,Martin Scorsese,,4 nominations.,Shine a Light,PG-13,9485.0,7.2,movie,"Documentary, Biography, Music",04 Apr 2008,http://ia.media-imdb.com/images/M/MV5BMTY3ODk0MzY0OF5BMl5BanBnXkFtZTcwNDA5NTQ3MQ@@._V1_SX300.jpg,122.0,76.0,English,USA
570728f471a065174030761f,True,"Steve Coogan, Catherine Keener, Joseph Julian Soria, Skylar Astin",tt1104733,Andrew Fleming,"Pam Brady, Andrew Fleming",2 nominations.,Hamlet 2,R,15083.0,6.4,movie,"Comedy, Music",27 Aug 2008,http://ia.media-imdb.com/images/M/MV5BNDQyNjA5NzExMF5BMl5BanBnXkFtZTcwODIyMjAyNw@@._V1_SX300.jpg,92.0,54.0,"English, Spanish",USA
570728f471a0651740307620,True,"Drake Bell, Andrew Caldwell, Andree Moss, Carolyn Moss",tt0844671,Deb Hagan,"Dan Callahan, Adam Ellison",,College,R,10904.0,4.6,movie,Comedy,29 Aug 2008,http://ia.media-imdb.com/images/M/MV5BMTc4Mjc1NzIxOF5BMl5BanBnXkFtZTcwMjEzMjc3MQ@@._V1_SX300.jpg,94.0,15.0,English,USA
570728f471a0651740307621,True,"Greg Kinnear, Tim Eddis, Warren Belle, Karl Pruner",tt1054588,Marc Abraham,"Philip Railsback, John Seabrook (article)",1 win.,Flash of Genius,PG-13,14005.0,7.0,movie,"Biography, Drama",03 Oct 2008,http://ia.media-imdb.com/images/M/MV5BMTI5MDI0NDAxOV5BMl5BanBnXkFtZTcwNzk4ODk3MQ@@._V1_SX300.jpg,119.0,57.0,"English, Spanish","USA, Canada"
570728f471a0651740307622,True,"Larry the Cable Guy, Richard Bull, J. David Moeller, Will Clinger",tt1001562,Charles Robert Carner,"Charles Robert Carner (screenplay), Charles Robert Carner (story), Alan C. Blomquist (story)",4 nominations.,Witless Protection,PG-13,5406.0,3.1,movie,"Comedy, Crime",22 Feb 2008,http://ia.media-imdb.com/images/M/MV5BMTU2OTc5ODA1M15BMl5BanBnXkFtZTcwOTkzMzU1MQ@@._V1_SX300.jpg,97.0,17.0,English,USA
570728f471a0651740307623,True,"Chris Pine, Hal B. Klein, Alan Rickman, Jean-Michel Richaud",tt0914797,Randall Miller,"Jody Savin (screenplay), Randall Miller (screenplay), Ross Schwartz (screenplay), Ross Schwartz (story), Lannette Pabon (story), Jody Savin (story), Randall Miller (story)",1 win.,Bottle Shock,PG-13,11795.0,6.8,movie,"Comedy, Drama",05 Sep 2008,http://ia.media-imdb.com/images/M/MV5BMTI5NjgzMzI0MV5BMl5BanBnXkFtZTcwMTI3MTc3MQ@@._V1_SX300.jpg,110.0,56.0,"English, French, German",USA
570728f471a0651740307625,True,"François Bégaudeau, Agame Malembo-Emene, Angélica Sancio, Arthur Fogel",tt1068646,Laurent Cantet,"Laurent Cantet (scenario), Robin Campillo (scenario), François Bégaudeau (scenario), François Bégaudeau (inspired by the book)",Nominated for 1 Oscar. Another 10 wins & 26 nominations.,The Class,PG-13,28717.0,7.5,movie,Drama,13 Mar 2009,http://ia.media-imdb.com/images/M/MV5BMTc4NjUzNDYxM15BMl5BanBnXkFtZTcwNjExNzMwMg@@._V1_SX300.jpg,128.0,92.0,"French, Bambara, Spanish",France
570728f471a0651740307626,True,"Penélope Cruz, Ben Kingsley, Dennis Hopper, Patricia Clarkson",tt0974554,Isabel Coixet,"Nicholas Meyer (screenplay), Philip Roth (novel)",3 wins & 5 nominations.,Elegy,R,19109.0,6.8,movie,"Drama, Romance",29 Aug 2008,http://ia.media-imdb.com/images/M/MV5BMTIxOTQ4OTEwN15BMl5BanBnXkFtZTcwNzI5ODc3MQ@@._V1_SX300.jpg,112.0,66.0,"English, Spanish",USA
570728f471a0651740307627,True,"Sally Hawkins, Elliot Cowan, Alexis Zegerman, Andrea Riseborough",tt1045670,Mike Leigh,Mike Leigh,Nominated for 1 Oscar. Another 38 wins & 54 nominations.,Happy-Go-Lucky,R,31645.0,7.0,movie,"Comedy, Drama",21 Nov 2008,http://ia.media-imdb.com/images/M/MV5BMTI4ODY1MjIyNV5BMl5BanBnXkFtZTcwMTExMTM5MQ@@._V1_SX300.jpg,118.0,84.0,English,UK
570728f471a0651740307628,True,"Hrithik Roshan, Aishwarya Rai Bachchan, Sonu Sood, Poonam Sinha",tt0449994,Ashutosh Gowariker,"Haidar Ali (story), Haidar Ali (screenplay), Ashutosh Gowariker (screenplay), K.P. Saxena (dialogue)",22 wins & 25 nominations.,Jodhaa Akbar,UNRATED,17588.0,7.6,movie,"Action, Adventure, Biography",15 Feb 2008,http://ia.media-imdb.com/images/M/MV5BMTI1ODQ2MDIxMl5BMl5BanBnXkFtZTcwNTc3Mzk1MQ@@._V1_SX300.jpg,213.0,69.0,"Hindi, Urdu",India
570728f471a0651740307629,True,"Yûsuke Iseya, Jason Bermingham, Eduardo Semerjian, Don McKellar",tt0861689,Fernando Meirelles,"José Saramago (novel), Don McKellar (screenplay)",15 wins & 19 nominations.,Blindness,R,58294.0,6.6,movie,"Drama, Mystery, Sci-Fi",03 Oct 2008,http://ia.media-imdb.com/images/M/MV5BMTM2MzU4MjA5N15BMl5BanBnXkFtZTcwMDE2NTU2MQ@@._V1_SX300.jpg,121.0,45.0,"English, Japanese","Canada, Brazil, Japan"
570728f471a065174030762a,True,"Kristin Scott Thomas, Elsa Zylberstein, Serge Hazanavicius, Laurent Grévill",tt1068649,Philippe Claudel,Philippe Claudel,Nominated for 2 Golden Globes. Another 14 wins & 27 nominations.,I've Loved You So Long,PG-13,17514.0,7.6,movie,Drama,20 Feb 2009,http://ia.media-imdb.com/images/M/MV5BMTY1Njg2ODI1Ml5BMl5BanBnXkFtZTcwMzkzNzQ5MQ@@._V1_SX300.jpg,117.0,79.0,"French, English","France, Germany"
570728f471a065174030762b,True,"Philip Seymour Hoffman, Catherine Keener, Sadie Goldstein, Tom Noonan",tt0383028,Charlie Kaufman,Charlie Kaufman,8 wins & 25 nominations.,"Synecdoche, New York",R,52925.0,7.5,movie,"Comedy, Drama",21 Nov 2008,http://ia.media-imdb.com/images/M/MV5BMjA0MjIyOTI3MF5BMl5BanBnXkFtZTcwODM5NTY5MQ@@._V1_SX300.jpg,124.0,67.0,"English, German",USA
570728f471a065174030762c,True,"Philippe Petit, Jean François Heckel, Jean-Louis Blondeau, Annie Allix",tt1155592,James Marsh,Philippe Petit (book),Won 1 Oscar. Another 43 wins & 11 nominations.,Man on Wire,PG-13,38346.0,7.9,movie,"Documentary, Biography, Crime",29 Aug 2008,http://ia.media-imdb.com/images/M/MV5BMTMxNTk3NDY1NV5BMl5BanBnXkFtZTcwNDk0ODg3MQ@@._V1_SX300.jpg,94.0,89.0,"English, French","UK, USA"
570728f471a065174030762d,True,"Kathryn Alexander, Teodorina Bello, Kate Blumberg, Jonah Bobo",tt1024715,Clark Gregg,"Clark Gregg (screenplay), Chuck Palahniuk (novel)",2 wins & 6 nominations.,Choke,R,28195.0,6.5,movie,"Comedy, Drama",26 Sep 2008,http://ia.media-imdb.com/images/M/MV5BMTMxMDI4MTE0Ml5BMl5BanBnXkFtZTcwNTg0NDI3MQ@@._V1_SX300.jpg,92.0,47.0,English,USA
570728f471a065174030762e,True,"Melissa Leo, Misty Upham, Charlie McDermott, Michael O'Keefe",tt0978759,Courtney Hunt,Courtney Hunt,Nominated for 2 Oscars. Another 32 wins & 36 nominations.,Frozen River,R,21455.0,7.2,movie,"Crime, Drama",05 Sep 2008,http://ia.media-imdb.com/images/M/MV5BMTk2NjMwMDgzNF5BMl5BanBnXkFtZTcwMDY0NDY3MQ@@._V1_SX300.jpg,97.0,82.0,"English, French, Chinese, Urdu",USA
570728f471a065174030762f,True,"Aamir Khan, Asin, Jiah Khan, Tinnu Anand",tt1166100,A.R. Murugadoss,"Piyush Mishra (dialogue), A.R. Murugadoss (story)",7 wins & 17 nominations.,Ghajini,UNRATED,34033.0,7.3,movie,"Action, Drama, Mystery",25 Dec 2008,http://ia.media-imdb.com/images/M/MV5BMjAyMzU3OTg2Nl5BMl5BanBnXkFtZTcwNzIyMjMyMg@@._V1_SX300.jpg,183.0,0.0,"Hindi, Urdu",India
570728f471a0651740307630,True,"Max Martini, Matt Cable, Chiwetel Ejiofor, Alice Braga",tt1012804,David Mamet,David Mamet,1 nomination.,Redbelt,R,18330.0,6.8,movie,"Drama, Sport",09 May 2008,http://ia.media-imdb.com/images/M/MV5BMTUzMzQxODQzM15BMl5BanBnXkFtZTcwMjIwMDM2MQ@@._V1_SX300.jpg,99.0,69.0,"English, Portuguese, Japanese",USA
570728f471a0651740307631,True,"Ari Folman, Ori Sivan, Ronny Dayag, Shmuel Frenkel",tt1185616,Ari Folman,Ari Folman,Nominated for 1 Oscar. Another 43 wins & 56 nominations.,Waltz with Bashir,R,45045.0,8.0,movie,"Animation, Biography, Drama",12 Jun 2008,http://ia.media-imdb.com/images/M/MV5BNjM2OTI3NzQyNl5BMl5BanBnXkFtZTcwNjkzNzQ5MQ@@._V1_SX300.jpg,90.0,91.0,"Hebrew, Arabic, German, English","Israel, France, Germany, USA, Finland, Switzerland, Belgium, Australia"
570728f471a0651740307632,True,"Jimmie Akins, Greg Beam, Benny Ciaramello, Peter Cilella",tt0893325,John Krueger,John Krueger,,The Fall,R,84.0,6.0,movie,Drama,30 Oct 2009,http://ia.media-imdb.com/images/M/MV5BMjE3NDc0NDcwNV5BMl5BanBnXkFtZTcwMTQwNjI5Mg@@._V1_SX300.jpg,110.0,0.0,English,USA
570728f471a0651740307633,True,"Woody Harrelson, Emily Mortimer, Ben Kingsley, Kate Mara",tt0800241,Brad Anderson,"Brad Anderson, Will Conroy",2 wins & 11 nominations.,Transsiberian,R,41968.0,6.7,movie,"Crime, Drama, Mystery",05 Sep 2008,http://ia.media-imdb.com/images/M/MV5BMTI1MDU0NTI2Ml5BMl5BanBnXkFtZTcwNTkyNjY3MQ@@._V1_SX300.jpg,111.0,72.0,"English, Russian, Spanish, Chinese, French","Spain, Germany, UK, Lithuania"
570728f471a0651740307634,True,"André Joseph, Tasha Perri, Anthony Mangano, Shelby Reitman Renee",tt1027729,André Joseph,André Joseph,,Priceless,UNRATED,65.0,6.4,movie,"Crime, Drama, Romance",10 Oct 2008,http://ia.media-imdb.com/images/M/MV5BMTc3NDYwMDU2MF5BMl5BanBnXkFtZTcwNDQxNDUxMg@@._V1_SX300.jpg,88.0,0.0,English,USA
570728f471a0651740307635,True,"Akshay Kumar, Katrina Kaif, Om Puri, Kiron Kher",tt1146325,Anees Bazmee,"Anees Bazmee (writer & dialogue), Vipul Binjola (dialogue), Suresh Nair, Rishi Virmani (dialogue)",2 wins & 4 nominations.,Singh Is Kinng,UNRATED,9880.0,5.6,movie,"Action, Comedy, Crime",08 Aug 2008,http://ia.media-imdb.com/images/M/MV5BMTkyNTM4Mzc5NV5BMl5BanBnXkFtZTcwNjgxMjMyMg@@._V1_SX300.jpg,135.0,0.0,"Hindi, Panjabi","Australia, India"
570728f471a0651740307636,True,"Shah Rukh Khan, Vinay Pathak, Anushka Sharma, M.K. Raina",tt1182937,Aditya Chopra,"Aditya Chopra (dialogue), Aditya Chopra (screenplay), Aditya Chopra (story)",3 wins & 11 nominations.,Rab Ne Bana Di Jodi,UNRATED,28035.0,7.1,movie,"Comedy, Drama, Musical",12 Dec 2008,http://ia.media-imdb.com/images/M/MV5BNTU5MjI3MTE0NV5BMl5BanBnXkFtZTcwMDk4OTUxMg@@._V1_SX300.jpg,167.0,0.0,Hindi,India
570728f471a0651740307637,True,"Ben Kingsley, Josh Peck, Famke Janssen, Olivia Thirlby",tt1082886,Jonathan Levine,Jonathan Levine,4 wins & 4 nominations.,The Wackness,R,26975.0,7.0,movie,"Comedy, Drama, Romance",01 Aug 2008,http://ia.media-imdb.com/images/M/MV5BOTkwNDkzMDI1Ml5BMl5BanBnXkFtZTcwMTc1OTA3MQ@@._V1_SX300.jpg,99.0,0.0,English,"USA, UK"
570728f471a0651740307638,True,"Luke Wilson, Radha Mitchell, Adriana Barraza, George Lopez",tt1029120,Mark Pellington,Albert Torres,1 nomination.,Henry Poole Is Here,PG,10949.0,6.5,movie,"Comedy, Drama",15 Aug 2008,http://ia.media-imdb.com/images/M/MV5BMTI5ODIwNzg0NV5BMl5BanBnXkFtZTcwOTE0NDY3MQ@@._V1_SX300.jpg,99.0,44.0,"English, Spanish",USA
570728f471a065174030763a,True,"Salvatore Abbruzzese, Simone Sacchettino, Salvatore Ruocco, Vincenzo Fabricino",tt0929425,Matteo Garrone,"Roberto Saviano (book), Maurizio Braucci (screenplay), Ugo Chiti (screenplay), Gianni Di Gregorio (screenplay), Matteo Garrone (screenplay), Massimo Gaudioso (screenplay), Roberto Saviano (screenplay)",Nominated for 1 Golden Globe. Another 30 wins & 29 nominations.,Gomorrah,UNRATED,37377.0,7.0,movie,"Crime, Drama",10 Apr 2009,http://ia.media-imdb.com/images/M/MV5BMTI4MDY5MTc5OF5BMl5BanBnXkFtZTcwMTMyMTk3Mg@@._V1_SX300.jpg,137.0,87.0,"Neapolitan, Italian, Mandarin, French",Italy
570728f471a065174030763b,True,"Julia Ormond, Benicio Del Toro, Oscar Isaac, Pablo Guevara",tt0892255,Steven Soderbergh,"Peter Buchman (screenplay), Ernesto 'Che' Guevara (memoir \",4 wins & 12 nominations.,Che: Part One,UNRATED,37327.0,7.2,movie,"Biography, Drama, History",24 Jan 2009,http://ia.media-imdb.com/images/M/MV5BNjI5NDY3MzYxMV5BMl5BanBnXkFtZTcwNTYwMDU5Mg@@._V1_SX300.jpg,134.0,0.0,"Spanish, English","France, Spain, USA"
570728f471a065174030763c,True,"Saif Ali Khan, Akshaye Khanna, Bipasha Basu, Katrina Kaif",tt1017456,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Shiraz Ahmed (screenplay), Shiraz Ahmed (story), Jitendra Parmar (dialogue), Anurag Prapanna (dialogue)",3 wins & 11 nominations.,Race,UNRATED,8477.0,6.6,movie,"Action, Crime, Drama",21 Mar 2008,http://ia.media-imdb.com/images/M/MV5BOTUxODczMjI3MV5BMl5BanBnXkFtZTcwMTExODM2MQ@@._V1_SX300.jpg,149.0,0.0,Hindi,India
570728f471a065174030763d,True,"Hunter S. Thompson, Johnny Depp, Joe Cairo, David Carlo",tt0479468,Alex Gibney,"Alex Gibney (screenplay), Hunter S. Thompson (writings)",5 nominations.,Gonzo: The Life and Work of Dr. Hunter S. Thompson,R,6417.0,7.8,movie,"Documentary, Biography, Music",18 Jul 2008,http://ia.media-imdb.com/images/M/MV5BMTc5MTU0MzI0NV5BMl5BanBnXkFtZTcwNDYzNjQ3MQ@@._V1_SX300.jpg,120.0,73.0,"English, Portuguese",USA
570728f471a065174030763e,True,"Abhishek Bachchan, John Abraham, Priyanka Chopra, Kiron Kher",tt1185420,Tarun Mansukhani,"Anvita Dutt Guptan (dialogue script), Tarun Mansukhani (first story)",2 wins & 10 nominations.,Dostana,UNRATED,10328.0,6.5,movie,"Comedy, Drama, Romance",14 Nov 2008,http://ia.media-imdb.com/images/M/MV5BMTgzNTMxNTA5N15BMl5BanBnXkFtZTcwNTM1NTQwMg@@._V1_SX300.jpg,145.0,0.0,"Hindi, English","India, USA"
570728f471a065174030763f,True,"Robert De Niro, Sean Penn, Catherine Keener, Bruce Willis",tt0486674,Barry Levinson,"Art Linson, Art Linson (book)",1 nomination.,What Just Happened,R,23466.0,5.7,movie,"Comedy, Drama",31 Oct 2008,http://ia.media-imdb.com/images/M/MV5BNTEyMDg3ODAwNl5BMl5BanBnXkFtZTcwMzM3MTc3MQ@@._V1_SX300.jpg,104.0,0.0,"English, Hebrew, French",USA
570728f471a0651740307640,True,"Catherine Deneuve, Jean-Paul Roussillon, Anne Consigny, Mathieu Amalric",tt0993789,Arnaud Desplechin,"Arnaud Desplechin (scenario and dialogue), Emmanuel Bourdieu (scenario and dialogue), Jacques Asher (inspired by: \",5 wins & 31 nominations.,A Christmas Tale,UNRATED,5285.0,7.1,movie,"Comedy, Drama",21 Nov 2008,http://ia.media-imdb.com/images/M/MV5BMTkyNjE4NTQwOF5BMl5BanBnXkFtZTcwNTgxMTAwMw@@._V1_SX300.jpg,150.0,84.0,French,France
570728f471a0651740307641,True,"Jonathan Rhys Meyers, Radha Mitchell, Yun-Fat Chow, Michelle Yeoh",tt0889588,Roger Spottiswoode,"Jane Hawksley, James MacManus",1 win & 3 nominations.,The Children of Huang Shi,R,7928.0,7.1,movie,"Drama, War",13 Jun 2008,http://ia.media-imdb.com/images/M/MV5BMTM2MTM3MjM4NV5BMl5BanBnXkFtZTcwNDI1MzA3MQ@@._V1_SX300.jpg,125.0,49.0,"English, Japanese, Mandarin","Australia, China, Germany, USA"
570728f471a0651740307642,True,"Ajay Devgn, Kajol, Sumeet Raghvan, Divya Dutta",tt1039995,Ajay Devgn,"Robin Bhatt (screenplay), Ajay Devgn (story), Ashwani Dhir (dialogue), Sutanu Gupta (screenplay), Akarsh Khurana (screenplay)",1 nomination.,U Me Aur Hum,UNRATED,1874.0,6.2,movie,"Comedy, Drama, Romance",11 Apr 2008,http://ia.media-imdb.com/images/M/MV5BMTU0MzkyNzE5M15BMl5BanBnXkFtZTcwOTYzMjc1MQ@@._V1_SX300.jpg,156.0,0.0,Hindi,India
570728f471a0651740307643,True,"Amitabh Bachchan, Abhishek Bachchan, Aishwarya Rai Bachchan, Ravi Kale",tt0490210,Ram Gopal Varma,Prashant Pandey,3 nominations.,Sarkar Raj,UNRATED,5051.0,6.8,movie,"Action, Crime, Drama",06 Jun 2008,http://ia.media-imdb.com/images/M/MV5BMTUzODIyMTk4MV5BMl5BanBnXkFtZTcwMDM5NTk5Mw@@._V1_SX300.jpg,125.0,0.0,Hindi,India
570728f471a0651740307644,True,"Jake Tusing, Megan Krizmanich, Colin Clemens, Mitch Reinholt",tt0486259,Nanette Burstein,Nanette Burstein,2 wins & 5 nominations.,American Teen,PG-13,3812.0,6.5,movie,Documentary,15 Aug 2008,http://ia.media-imdb.com/images/M/MV5BMTc2ODc1ODk5Nl5BMl5BanBnXkFtZTcwNjQ3Mjg3MQ@@._V1_SX300.jpg,95.0,66.0,English,USA
570728f471a0651740307645,True,"Patricia Place, Katherine Nelson, Nathan Mitchell, Stephanie Breinholt",tt1091225,"Gary Cook, T.C. Christensen",Gary Cook,,Emma Smith: My Story,PG,240.0,6.6,movie,"Biography, Drama, History",11 Apr 2008,http://ia.media-imdb.com/images/M/MV5BMjA1NjA1NDUyMl5BMl5BanBnXkFtZTcwNTQ0ODU2MQ@@._V1_SX300.jpg,98.0,0.0,English,USA
570728f471a0651740307646,True,"Michelle Williams, Lucy, David Koppell, Max Clement",tt1152850,Kelly Reichardt,"Jonathan Raymond, Jonathan Raymond (story), Kelly Reichardt",8 wins & 16 nominations.,Wendy and Lucy,R,11889.0,7.1,movie,Drama,06 Mar 2009,http://ia.media-imdb.com/images/M/MV5BMTI3MTE1NjAwNV5BMl5BanBnXkFtZTcwMDM3MzMwMg@@._V1_SX300.jpg,80.0,80.0,English,USA
570728f471a0651740307647,True,"Robert Bixby, Humphrey Bogart, Warren Buffett, George Bush",tt0963807,Patrick Creadon,"Patrick Creadon, Christine O'Malley, Addison Wiggin (story), Addison Wiggin, Kate Incontrera (story), William Bonner (book)",6 nominations.,I.O.U.S.A.,PG,1711.0,7.6,movie,Documentary,14 Nov 2008,http://ia.media-imdb.com/images/M/MV5BMTI1MzQ0MDAxMV5BMl5BanBnXkFtZTcwODg3NDA4MQ@@._V1_SX300.jpg,85.0,70.0,"English, Mandarin",USA
570728f471a0651740307648,True,"Gary Cole, Sean Astin, Neal McDonough, Sean Faris",tt0840322,Ryan Little,"David Pliler, Dony West (song)",1 win.,Forever Strong,PG-13,8742.0,7.3,movie,"Drama, Sport",26 Sep 2008,http://ia.media-imdb.com/images/M/MV5BMTQzOTA0MTE3N15BMl5BanBnXkFtZTcwNzU2MDg4MQ@@._V1_SX300.jpg,112.0,37.0,English,USA
570728f471a0651740307649,True,"Ranbir Kapoor, Bipasha Basu, Minissha Lamba, Deepika Padukone",tt1182972,Siddharth Anand,"Aditya Chopra (story), Devika Bhagat (screenplay), Anvita Dutt Guptan (dialogue)",1 win & 11 nominations.,Bachna Ae Haseeno,UNRATED,7058.0,6.2,movie,"Comedy, Drama, Romance",15 Aug 2008,http://ia.media-imdb.com/images/M/MV5BMTAwMDczNzQwMTJeQTJeQWpwZ15BbWU3MDAxOTU5OTM@._V1_SX300.jpg,152.0,0.0,"Hindi, English",India
570728f471a065174030764a,True,"Freddie Prinze Jr., Chris Kattan, Jennifer Love Hewitt, Anne Bancroft",tt0361500,"Marc F. Adler, Jason Maurer","Patrick J. Cowan (screenplay), Carl Dream (screenplay), Jennifer Jones-Mitchell (screenplay), Marc F. Adler (story), Scott Biear (story), Jason Maurer (story)",,Delgo,PG,2407.0,4.4,movie,"Animation, Adventure, Comedy",12 Dec 2008,http://ia.media-imdb.com/images/M/MV5BMTczNTY2NzczOF5BMl5BanBnXkFtZTcwNjI3NTkwMg@@._V1_SX300.jpg,94.0,27.0,English,USA
570728f471a065174030764b,True,"Toby Keith, Rodney Carrington, Claire Forlani, Ted Nugent",tt1178640,Michael Salomon,"Rodney Carrington (screenplay), Toby Keith (screenplay)",,Beer for My Horses,PG-13,1425.0,4.9,movie,Comedy,08 Aug 2008,http://ia.media-imdb.com/images/M/MV5BMjE0NzI3OTEwNl5BMl5BanBnXkFtZTcwNDA1OTg3MQ@@._V1_SX300.jpg,86.0,0.0,English,USA
